id,subject,predicate,object,confidence,count
R00591,RDF,相关,它把知识表示,0.5,1
R00592,RDF,相关,知识表示为,0.5,1
R00593,RDF,相关,Resource Description,0.5,1
R00594,RDF,相关,知识表示,0.5,1
R00595,Resource,相关,它把知识表示,0.5,1
R00596,Resource,相关,知识表示为,0.5,1
R00597,Resource,相关,Resource Description,0.5,1
R00598,Resource,相关,知识表示,0.5,1
R00599,Description,相关,它把知识表示,0.5,1
R00600,Description,相关,知识表示为,0.5,1
R00601,Description,相关,Resource Description,0.5,1
R00602,Description,相关,知识表示,0.5,1
R00603,Framework,相关,它把知识表示,0.5,1
R00604,Framework,相关,知识表示为,0.5,1
R00605,Framework,相关,Resource Description,0.5,1
R00606,Framework,相关,知识表示,0.5,1
R00607,它把知识表示,相关,Resource Description,0.5,1
R00608,知识表示为,相关,Resource Description,0.5,1
R00609,Resource Description,相关,知识表示,0.5,1
R00610,主语,相关,Object,0.5,1
R00611,主语,相关,Subject,0.5,1
R00612,主语,相关,Predicate,0.5,1
R00613,谓语,相关,Object,0.5,1
R00614,谓语,相关,Subject,0.5,1
R00615,谓语,相关,Predicate,0.5,1
R00616,宾语,相关,Object,0.5,1
R00617,宾语,相关,Subject,0.5,1
R00618,宾语,相关,Predicate,0.5,1
R00619,剑桥,相关,语言,0.5,1
R00620,剑桥,相关,研究所,0.5,1
R00621,剑桥,相关,研究,0.5,1
R00622,剑桥,相关,Richard,0.5,1
R00623,剑桥,相关,Richens,0.5,1
R00624,剑桥,相关,语义网络,0.5,1
R00625,剑桥,相关,语义网络由剑桥语,0.5,1
R00626,语言,相关,研究,0.5,1
R00627,语言,相关,Richard,0.5,1
R00628,语言,相关,Richens,0.5,1
R00629,研究所,相关,研究,0.5,1
R00630,研究所,相关,Richard,0.5,1
R00631,研究所,相关,Richens,0.5,1
R00632,研究,相关,语义网络,0.5,1
R00633,研究,相关,语义网络由剑桥语,0.5,1
R00634,Richard,相关,语义网络,0.5,1
R00635,Richard,相关,语义网络由剑桥语,0.5,1
R00636,Richens,相关,语义网络,0.5,1
R00637,Richens,相关,语义网络由剑桥语,0.5,1
R00638,概念,相关,研究,0.5,1
R00639,概念,相关,Ontology,0.5,1
R00640,世纪,相关,研究,0.5,1
R00641,世纪,相关,Ontology,0.5,1
R00642,研究,相关,人员,0.5,1
R00643,研究,相关,哲学,0.5,1
R00644,研究,相关,本体,0.5,1
R00645,研究,相关,计算机,0.5,1
R00646,人员,相关,Ontology,0.5,1
R00647,哲学,相关,Ontology,0.5,1
R00648,本体,相关,Ontology,0.5,1
R00649,计算机,相关,Ontology,0.5,1
R00650,关系,相关,Ontology,0.5,1
R00651,定义,相关,Schema,0.5,1
R00652,体系,相关,Schema,0.5,1
R00653,Schema,相关,知识图谱定义知识,0.5,1
R00654,产生,相关,Web,0.5,1
R00655,Web,相关,知识图谱,0.5,1
R00656,Web,相关,而真正对知识图谱,0.5,1
R00657,Web,相关,知识图谱产生深远,0.5,1
R00658,Tim Berners,相关,Berners,0.5,1
R00659,Tim,相关,Berners,0.5,1
R00660,Lee,相关,Information,0.5,1
R00661,Lee,相关,Management,0.5,1
R00662,Information Management,相关,Information,0.5,1
R00663,Information Management,相关,Management,0.5,1
R00664,Proposal,相关,Information,0.5,1
R00665,Proposal,相关,Management,0.5,1
R00666,愿景,相关,Web,0.5,1
R00667,愿景,相关,为中心的信息系统,0.5,1
R00668,链接,相关,Web,0.5,1
R00669,链接,相关,为中心的信息系统,0.5,1
R00670,中心,相关,Web,0.5,1
R00671,中心,相关,为中心的信息系统,0.5,1
R00672,信息系统,相关,Web,0.5,1
R00673,信息系统,相关,为中心的信息系统,0.5,1
R00674,方式,相关,关联,0.5,1
R00675,方式,相关,Linked Information System,0.5,1
R00676,方式,相关,Information,0.5,1
R00677,方式,相关,Linked,0.5,1
R00678,方式,相关,System,0.5,1
R00679,方式,相关,Linked Information,0.5,1
R00680,关联,相关,Linked Information System,0.5,1
R00681,关联,相关,Information,0.5,1
R00682,关联,相关,Linked,0.5,1
R00683,关联,相关,System,0.5,1
R00684,关联,相关,Linked Information,0.5,1
R00685,Linked Information System,相关,Information,0.5,1
R00686,Linked Information System,相关,Linked,0.5,1
R00687,Linked Information System,相关,System,0.5,1
R00688,Linked Information System,相关,Linked Information,0.5,1
R00689,Information,相关,Linked Information,0.5,1
R00690,Linked,相关,Linked Information,0.5,1
R00691,System,相关,Linked Information,0.5,1
R00692,结点,相关,Web,0.5,1
R00693,网页,相关,Web,0.5,1
R00694,网页,相关,关联,0.5,1
R00695,关联,相关,链接,0.5,1
R00696,国际,相关,Tim,0.5,1
R00697,万维网,相关,Tim,0.5,1
R00698,大会,相关,Tim,0.5,1
R00699,人们,相关,Tim,0.5,1
R00700,信息,相关,Web,0.5,1
R00701,页面,相关,Web,0.5,1
R00702,语义,相关,Web,0.5,1
R00703,Web,相关,语义信息,0.5,1
R00704,语义,相关,Tim,0.5,1
R00705,语义,相关,Semantic Web,0.5,1
R00706,语义,相关,Semantic,0.5,1
R00707,概念,相关,Tim,0.5,1
R00708,概念,相关,Web,0.5,1
R00709,概念,相关,Semantic Web,0.5,1
R00710,概念,相关,Semantic,0.5,1
R00711,义网,相关,Tim,0.5,1
R00712,义网,相关,Web,0.5,1
R00713,义网,相关,Semantic Web,0.5,1
R00714,义网,相关,Semantic,0.5,1
R00715,Tim,相关,Semantic,0.5,1
R00716,Web,相关,Semantic,0.5,1
R00717,Semantic Web,相关,Semantic,0.5,1
R00718,网页,相关,Meta Data,0.5,1
R00719,网页,相关,Meta,0.5,1
R00720,网页,相关,Data,0.5,1
R00721,数据,相关,Meta Data,0.5,1
R00722,数据,相关,Meta,0.5,1
R00723,数据,相关,Data,0.5,1
R00724,语义,相关,Meta Data,0.5,1
R00725,语义,相关,Meta,0.5,1
R00726,语义,相关,Data,0.5,1
R00727,计算机,相关,Meta Data,0.5,1
R00728,计算机,相关,Meta,0.5,1
R00729,计算机,相关,Data,0.5,1
R00730,Meta Data,相关,Meta,0.5,1
R00731,Meta Data,相关,Data,0.5,1
R00732,事物,相关,Web,0.5,1
R00733,事物,相关,Knowledge,0.5,1
R00734,义网,相关,Knowledge,0.5,1
R00735,互联网,相关,Web,0.5,1
R00736,互联网,相关,Knowledge,0.5,1
R00737,Web,相关,义网理解为知识,0.5,1
R00738,Web,相关,知识的互联网,0.5,1
R00739,Knowledge,相关,义网理解为知识,0.5,1
R00740,Knowledge,相关,知识的互联网,0.5,1
R00741,数据,相关,Tim,0.5,1
R00742,数据,相关,Linked Data,0.5,1
R00743,数据,相关,Linked,0.5,1
R00744,链接,相关,Tim,0.5,1
R00745,链接,相关,Linked Data,0.5,1
R00746,链接,相关,Data,0.5,1
R00747,链接,相关,Linked,0.5,1
R00748,概念,相关,Linked Data,0.5,1
R00749,概念,相关,Data,0.5,1
R00750,概念,相关,Linked,0.5,1
R00751,Tim,相关,Data,0.5,1
R00752,Tim,相关,Linked,0.5,1
R00753,Linked Data,相关,Data,0.5,1
R00754,Linked Data,相关,Linked,0.5,1
R00755,数据,相关,Linked Open Data,0.5,1
R00756,数据,相关,LOD,0.5,1
R00757,数据,相关,Open,0.5,1
R00758,数据,相关,Linked Open,0.5,1
R00759,项目,相关,Tim,0.5,1
R00760,项目,相关,Linked Open Data,0.5,1
R00761,项目,相关,LOD,0.5,1
R00762,项目,相关,Data,0.5,1
R00763,项目,相关,Linked,0.5,1
R00764,项目,相关,Open,0.5,1
R00765,项目,相关,Linked Open,0.5,1
R00766,Tim,相关,Open,0.5,1
R00767,Tim,相关,Linked Open,0.5,1
R00768,Linked Open Data,相关,Data,0.5,1
R00769,Linked Open Data,相关,Linked,0.5,1
R00770,Linked Open Data,相关,Open,0.5,1
R00771,Linked Open Data,相关,Linked Open,0.5,1
R00772,LOD,相关,Data,0.5,1
R00773,LOD,相关,Linked,0.5,1
R00774,LOD,相关,Open,0.5,1
R00775,LOD,相关,Linked Open,0.5,1
R00776,Data,相关,Linked Open,0.5,1
R00777,Linked,相关,Linked Open,0.5,1
R00778,Open,相关,Linked Open,0.5,1
R00779,概念,相关,NLP,0.5,1
R00780,语言,相关,Web,0.5,1
R00781,语言,相关,NLP,0.5,1
R00782,Web,相关,知识图谱的概念是,0.5,1
R00783,Web,相关,自然语言处理,0.5,1
R00784,NLP,相关,知识图谱,0.5,1
R00785,NLP,相关,知识图谱的概念是,0.5,1
R00786,NLP,相关,自然语言处理,0.5,1
R00787,数据,相关,KR,0.5,1
R00788,数据,相关,DB,0.5,1
R00789,数据,相关,AI,0.5,1
R00790,数据库,相关,KR,0.5,1
R00791,数据库,相关,DB,0.5,1
R00792,数据库,相关,AI,0.5,1
R00793,人工智能,相关,KR,0.5,1
R00794,人工智能,相关,DB,0.5,1
R00795,人工智能,相关,AI,0.5,1
R00796,文本,相关,Web,0.5,1
R00797,角度,相关,Web,0.5,1
R00798,Web,相关,构建知识图谱,0.5,1
R00799,文本,相关,NLP,0.5,1
R00800,角度,相关,NLP,0.5,1
R00801,结构化,相关,NLP,0.5,1
R00802,NLP,相关,构建知识图谱,0.5,1
R00803,NLP,相关,知识图谱需要了解,0.5,1
R00804,计算机,相关,KR,0.5,1
R00805,角度,相关,KR,0.5,1
R00806,利用计算机,相关,KR,0.5,1
R00807,符号,相关,KR,0.5,1
R00808,利用,相关,KR,0.5,1
R00809,KR,相关,知识图谱,0.5,1
R00810,KR,相关,构建知识图谱,0.5,1
R00811,KR,相关,知识图谱需要了解,0.5,1
R00812,角度,相关,辅助,0.5,1
R00813,角度,相关,AI,0.5,1
R00814,角度,相关,如何利用知识库,0.5,1
R00815,利用,相关,辅助,0.5,1
R00816,利用,相关,AI,0.5,1
R00817,利用,相关,如何利用知识库,0.5,1
R00818,知识库,相关,辅助,0.5,1
R00819,知识库,相关,AI,0.5,1
R00820,知识库,相关,如何利用知识库,0.5,1
R00821,辅助,相关,如何利用知识库,0.5,1
R00822,辅助,相关,知识图谱,0.5,1
R00823,辅助,相关,构建知识图谱,0.5,1
R00824,辅助,相关,需要了解如何利用知识,0.5,1
R00825,辅助,相关,知识图谱需要了解,0.5,1
R00826,辅助,相关,知识库来辅助,0.5,1
R00827,AI,相关,如何利用知识库,0.5,1
R00828,AI,相关,知识图谱,0.5,1
R00829,AI,相关,构建知识图谱,0.5,1
R00830,AI,相关,需要了解如何利用知识,0.5,1
R00831,AI,相关,知识图谱需要了解,0.5,1
R00832,AI,相关,知识库来辅助,0.5,1
R00833,如何利用知识库,相关,知识图谱,0.5,1
R00834,如何利用知识库,相关,构建知识图谱,0.5,1
R00835,如何利用知识库,相关,需要了解如何利用知识,0.5,1
R00836,如何利用知识库,相关,知识图谱需要了解,0.5,1
R00837,如何利用知识库,相关,知识库来辅助,0.5,1
R00838,角度,相关,DB,0.5,1
R00839,方式,相关,DB,0.5,1
R00840,DB,相关,构建知识图谱,0.5,1
R00841,DB,相关,知识图谱,0.5,1
R00842,DB,相关,知识图谱需要了解,0.5,1
R00843,技术,相关,是一个系统,0.5,1
R00844,系统工程,相关,知识图谱技术,0.5,1
R00845,系统工程,相关,是一个系统,0.5,1
R00846,方面,相关,知识图谱技术,0.5,1
R00847,方面,相关,是一个系统,0.5,1
R00848,工程,相关,知识图谱技术,0.5,1
R00849,工程,相关,是一个系统,0.5,1
R00850,知识图谱技术,相关,知识图谱技术是一,0.5,1
R00851,是一个系统,相关,知识图谱,0.5,1
R00852,是一个系统,相关,知识图谱技术是一,0.5,1
R00853,定义,相关,刘峤,0.5,1
R00854,定义,相关,学的刘峤教授,0.5,1
R00855,定义,相关,电子科技大学,0.5,1
R00856,电子科技,相关,刘峤,0.5,1
R00857,电子科技,相关,学的刘峤教授,0.5,1
R00858,电子科技,相关,电子科技大学,0.5,1
R00859,大学,相关,刘峤,0.5,1
R00860,大学,相关,学的刘峤教授,0.5,1
R00861,大学,相关,电子科技大学,0.5,1
R00862,刘峤,相关,教授,0.5,1
R00863,刘峤,相关,电子科技大学,0.5,1
R00864,教授,相关,学的刘峤教授,0.5,1
R00865,教授,相关,电子科技大学,0.5,1
R00866,学的刘峤教授,相关,电子科技大学,0.5,1
R00867,结构化,相关,化的语义知识库,0.5,1
R00868,语义,相关,化的语义知识库,0.5,1
R00869,知识库,相关,化的语义知识库,0.5,1
R00870,符号,相关,化的语义知识库,0.5,1
R00871,形式,相关,化的语义知识库,0.5,1
R00872,物理,相关,化的语义知识库,0.5,1
R00873,结构,相关,化的语义知识库,0.5,1
R00874,化的语义知识库,相关,知识图谱,0.5,1
R00875,化的语义知识库,相关,是结构化的语义知识,0.5,1
R00876,化的语义知识库,相关,语义知识库,0.5,1
R00877,定义,相关,清华大学,0.5,1
R00878,定义,相关,李涓子,0.5,1
R00879,定义,相关,的李涓子教授,0.5,1
R00880,大学,相关,清华大学,0.5,1
R00881,大学,相关,李涓子,0.5,1
R00882,大学,相关,的李涓子教授,0.5,1
R00883,教授,相关,清华大学,0.5,1
R00884,教授,相关,李涓子,0.5,1
R00885,教授,相关,的李涓子教授,0.5,1
R00886,清华大学,相关,李涓子,0.5,1
R00887,清华大学,相关,的李涓子教授,0.5,1
R00888,互联网,相关,管理,0.5,1
R00889,信息,相关,管理,0.5,1
R00890,管理,相关,海量,0.5,1
R00891,管理,相关,能力,0.5,1
R00892,管理,相关,信息的能力,0.5,1
R00893,大学,相关,浙江大学,0.5,1
R00894,大学,相关,陈华钧,0.5,1
R00895,大学,相关,的陈华钧教授,0.5,1
R00896,教授,相关,浙江大学,0.5,1
R00897,教授,相关,陈华钧,0.5,1
R00898,教授,相关,的陈华钧教授,0.5,1
R00899,浙江大学,相关,陈华钧,0.5,1
R00900,浙江大学,相关,知识图谱,0.5,1
R00901,浙江大学,相关,江大学的陈华钧教授对知识,0.5,1
R00902,浙江大学,相关,对知识图谱,0.5,1
R00903,浙江大学,相关,知识图谱的理解是,0.5,1
R00904,浙江大学,相关,的陈华钧教授,0.5,1
R00905,陈华钧,相关,知识图谱,0.5,1
R00906,陈华钧,相关,江大学的陈华钧教授对知识,0.5,1
R00907,陈华钧,相关,对知识图谱,0.5,1
R00908,陈华钧,相关,知识图谱的理解是,0.5,1
R00909,知识图谱,相关,的陈华钧教授,0.5,1
R00910,江大学的陈华钧教授对知识,相关,的陈华钧教授,0.5,1
R00911,对知识图谱,相关,的陈华钧教授,0.5,1
R00912,知识图谱的理解是,相关,的陈华钧教授,0.5,1
R00913,关系,相关,事物关系的可计算模型,0.5,1
R00914,事物,相关,事物关系的可计算模型,0.5,1
R00915,模型,相关,事物关系的可计算模型,0.5,1
R00916,搜索引擎,相关,事物关系的可计算模型,0.5,1
R00917,智能,相关,事物关系的可计算模型,0.5,1
R00918,事物关系的可计算模型,相关,是事物关系的可计算模型,0.5,1
R00919,定义,相关,东南大学,0.5,1
R00920,定义,相关,桂林,0.5,1
R00921,定义,相关,的漆桂林教授,0.5,1
R00922,大学,相关,东南大学,0.5,1
R00923,大学,相关,桂林,0.5,1
R00924,大学,相关,的漆桂林教授,0.5,1
R00925,教授,相关,东南大学,0.5,1
R00926,教授,相关,桂林,0.5,1
R00927,教授,相关,的漆桂林教授,0.5,1
R00928,东南大学,相关,桂林,0.5,1
R00929,东南大学,相关,的漆桂林教授,0.5,1
R00930,语义,相关,义网络的知识库,0.5,1
R00931,知识库,相关,义网络的知识库,0.5,1
R00932,本质,相关,义网络的知识库,0.5,1
R00933,义网络的知识库,相关,知识图谱,0.5,1
R00934,义网络的知识库,相关,本质上是一种叫作语义网络,0.5,1
R00935,义网络的知识库,相关,知识图谱本质上是,0.5,1
R00936,义网络的知识库,相关,语义网络的知识库,0.5,1
R00937,义网络的知识库,相关,语义网络,0.5,1
R00938,概念,相关,图结构的知识库,0.5,1
R00939,实体,相关,图结构的知识库,0.5,1
R00940,代表,相关,图结构的知识库,0.5,1
R00941,定义,相关,尝试,0.5,1
R00942,重点,相关,尝试,0.5,1
R00943,理论,相关,尝试,0.5,1
R00944,尝试,相关,工程,0.5,1
R00945,语义,相关,对应,0.5,1
R00946,语义,相关,姚明,0.5,1
R00947,语义,相关,中国,0.5,1
R00948,实体,相关,对应,0.5,1
R00949,实体,相关,姚明,0.5,1
R00950,实体,相关,中国,0.5,1
R00951,对应,相关,本体,0.5,1
R00952,对应,相关,姚明,0.5,1
R00953,对应,相关,中国,0.5,1
R00954,对应,相关,语义本体,0.5,1
R00955,本体,相关,姚明,0.5,1
R00956,本体,相关,中国,0.5,1
R00957,姚明,相关,语义本体,0.5,1
R00958,中国,相关,语义本体,0.5,1
R00959,属性,相关,姚明,0.5,1
R00960,特性,相关,姚明,0.5,1
R00961,关系,相关,对应,0.5,1
R00962,对应,相关,语义,0.5,1
R00963,对应,相关,语义本体之间的关,0.5,1
R00964,项目,相关,发展,0.5,1
R00965,发展,相关,历史,0.5,1
R00966,发展,相关,知识图谱项目,0.5,1
R00967,发展,相关,知识图谱项目的发,0.5,1
R00968,发展,相关,知识图谱发展历史,0.5,1
R00969,项目,相关,CYC,0.5,1
R00970,项目,相关,Google,0.5,1
R00971,世纪,相关,CYC,0.5,1
R00972,世纪,相关,Google,0.5,1
R00973,CYC,相关,年提出的知识,0.5,1
R00974,Google,相关,年提出的知识,0.5,1
R00975,典型,相关,WordNet,0.5,1
R00976,知识库,相关,WordNet,0.5,1
R00977,知识库,相关,BabelNet,0.5,1
R00978,知识库,相关,YAGO,0.5,1
R00979,知识库,相关,典知识库,0.5,1
R00980,知识库,相关,语言词典知识库,0.5,1
R00981,语言,相关,WordNet,0.5,1
R00982,语言,相关,BabelNet,0.5,1
R00983,语言,相关,YAGO,0.5,1
R00984,语言,相关,典知识库,0.5,1
R00985,语言,相关,语言词典知识库,0.5,1
R00986,词典,相关,WordNet,0.5,1
R00987,词典,相关,BabelNet,0.5,1
R00988,词典,相关,YAGO,0.5,1
R00989,词典,相关,典知识库,0.5,1
R00990,词典,相关,语言词典知识库,0.5,1
R00991,WordNet,相关,典知识库,0.5,1
R00992,WordNet,相关,语言词典知识库,0.5,1
R00993,WordNet,相关,的多语言词典知识,0.5,1
R00994,BabelNet,相关,典知识库,0.5,1
R00995,BabelNet,相关,语言词典知识库,0.5,1
R00996,BabelNet,相关,的多语言词典知识,0.5,1
R00997,YAGO,相关,典知识库,0.5,1
R00998,YAGO,相关,语言词典知识库,0.5,1
R00999,YAGO,相关,的多语言词典知识,0.5,1
R01000,典知识库,相关,的多语言词典知识,0.5,1
R01001,语言词典知识库,相关,的多语言词典知识,0.5,1
R01002,数据,相关,WordNet,0.5,1
R01003,数据,相关,Wikipedia,0.5,1
R01004,数据,相关,GeoNames,0.5,1
R01005,数据,相关,NELL,0.5,1
R01006,互联网,相关,自动,0.5,1
R01007,自动,相关,三元组,0.5,1
R01008,自动,相关,联网上自动抽取三元组知识,0.5,1
R01009,项目,相关,大的常识知识库,0.5,1
R01010,目标,相关,CYC,0.5,1
R01011,目标,相关,大的常识知识库,0.5,1
R01012,人类,相关,CYC,0.5,1
R01013,人类,相关,大的常识知识库,0.5,1
R01014,常识,相关,CYC,0.5,1
R01015,常识,相关,大的常识知识库,0.5,1
R01016,知识库,相关,CYC,0.5,1
R01017,知识库,相关,大的常识知识库,0.5,1
R01018,CYC,相关,大的常识知识库,0.5,1
R01019,CYC,相关,是建立人类最大的常识知识,0.5,1
R01020,大的常识知识库,相关,是建立人类最大的常识知识,0.5,1
R01021,维基百科,相关,CYC,0.5,1
R01022,数据,相关,CYC,0.5,1
R01023,知识库,相关,设计,0.5,1
R01024,知识库,相关,Douglas Lenat,0.5,1
R01025,知识库,相关,Douglas,0.5,1
R01026,知识库,相关,Lenat,0.5,1
R01027,知识库,相关,样庞大的知识库,0.5,1
R01028,设计,相关,规则,0.5,1
R01029,设计,相关,Douglas,0.5,1
R01030,设计,相关,Lenat,0.5,1
R01031,设计,相关,样庞大的知识库,0.5,1
R01032,设计,相关,推断要构建这样庞大的知识,0.5,1
R01033,设计,相关,知识库需设计,0.5,1
R01034,规则,相关,Douglas Lenat,0.5,1
R01035,规则,相关,Douglas,0.5,1
R01036,规则,相关,Lenat,0.5,1
